,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-04-18,45,101,146,95.11825039982796,0.6514948657522462
2020-04-19,50,133,183,121.33284994913265,0.6630210379734025
2020-04-20,123,131,254,145.58692634664476,0.5731768753804912
2020-04-21,43,82,125,79.20976670645177,0.6336781336516142
2020-04-22,37,38,75,38.19391486491077,0.5092521981988102
2020-04-23,75,24,99,38.890869251452386,0.3928370631459837
2020-04-24,33,42,75,42.65236142463982,0.5686981523285309
2020-04-25,20,16,36,18.924429293721914,0.5256785914922754
2020-04-26,4,15,19,13.665726723149419,0.719248774902601
2020-04-27,8,10,18,8.815653074532747,0.4897585041407082
2020-04-28,18,29,47,26.184689573477954,0.5571210547548501
2020-04-29,21,82,103,70.11305710067973,0.680709292239609
2020-04-30,21,39,60,34.05691457539797,0.5676152429232995
2020-05-01,10,84,94,68.91219605505466,0.7331084686707943
2020-05-02,13,36,49,33.589616909157485,0.6855023859011732
2020-05-03,375,40,415,184.83198481053114,0.4453782766518823
2020-05-04,69,15,84,40.46165413502604,0.48168635875030996
2020-05-05,13,13,26,13.721771887969226,0.5277604572295856
2020-05-06,6,15,21,13.110939144156873,0.6243304354360416
2020-05-07,40,30,70,26.139654314611107,0.37342363306587295
2020-05-08,6,8,14,6.369145631790161,0.4549389736992972
2020-05-09,6,11,17,10.253097841516137,0.6031234024421257
2020-05-10,3,8,11,7.068634085357189,0.6426030986688354
2020-05-11,4,12,16,11.681193066760898,0.7300745666725561
2020-05-12,2,6,8,4.872946843504906,0.6091183554381132
2020-05-13,10,13,23,11.32472515013069,0.4923793543535082
2020-05-14,9,9,18,8.776774466969073,0.48759858149828184
2020-05-15,6,5,11,5.040883164852858,0.4582621058957143
2020-05-16,4,1,5,1.6490390226244926,0.32980780452489855
2020-05-17,12,23,35,20.03789338748902,0.5725112396425435
2020-05-18,0,13,13,11.234968483448029,0.8642283448806176
2020-05-19,5,4,9,3.3254516166634858,0.36949462407372063
2020-05-20,1,7,8,6.427960432134569,0.8034950540168211
2020-05-21,4,6,10,5.730724373832345,0.5730724373832345
2020-05-22,7,8,15,7.184048784896731,0.4789365856597821
2020-05-23,4,6,10,5.507977911271155,0.5507977911271155
2020-05-24,0,6,6,5.515182256698608,0.9191970427831014
2020-05-25,6,8,14,8.312696143984795,0.5937640102846282
2020-05-26,4,8,12,7.30414486117661,0.6086787384313842
2020-05-27,2,11,13,9.314577512443066,0.7165059624956205
2020-05-28,5,10,15,9.019677112344652,0.6013118074896435
2020-05-29,2,8,10,7.720034830272198,0.7720034830272198
2020-05-30,0,8,8,6.782519042491913,0.8478148803114891
2020-05-31,3,10,13,8.525869940407574,0.6558361492621211
2020-06-01,2,8,10,6.310346386395395,0.6310346386395395
2020-06-02,8,10,18,9.678648634813726,0.5377027019340959
2020-06-03,3,10,13,8.83932425826788,0.67994801986676
2020-06-04,3,8,11,7.187251213937998,0.6533864739943634
2020-06-05,10,29,39,21.304379803594202,0.5462661488101077
2020-06-06,25,13,38,12.618976675439626,0.3320783335642007
2020-06-07,14,24,38,21.04584453208372,0.5538380140022031
2020-06-08,5,21,26,16.962593976408243,0.6524074606310862
2020-06-09,8,19,27,16.328557609580457,0.6047613929474244
2020-06-10,2,11,13,9.726304437033832,0.7481772643872179
2020-06-11,4,13,17,10.831107884645462,0.6371239932144389
2020-06-12,9,17,26,12.654382048174739,0.4867070018528746
2020-06-13,30,94,124,75.48711895104498,0.6087670883148788
2020-06-14,34,37,71,33.21245144121349,0.4677810062142745
2020-06-15,31,47,78,42.10985604301095,0.5398699492693712
2020-06-16,47,40,87,41.59160268260166,0.4780643986505938
2020-06-17,45,44,89,37.450606517493725,0.42079333165723287
2020-06-18,159,127,286,127.02543669519946,0.4441448835496485
2020-06-19,32,35,67,30.544410545378923,0.45588672455789436
2020-06-20,33,20,53,17.957349273376167,0.3388179108184182
2020-06-21,34,10,44,11.908546572551131,0.27064878573979845
2020-06-22,17,10,27,10.860590556170791,0.40224409467299227
2020-06-23,32,19,51,20.471323914825916,0.4013985081338415
2020-06-24,49,26,75,29.164508887100965,0.38886011849467955
2020-06-25,204,163,367,156.68412482971326,0.42693222024445027
2020-06-26,569,179,748,307.8417916423641,0.41155319738283974
2020-06-27,80,39,119,48.779311125632375,0.4099101775263225
2020-06-28,45,30,75,35.23700602259487,0.4698267469679316
2020-06-29,24,19,43,19.612889178097248,0.4561137018162151
2020-06-30,17,45,62,38.18076724046841,0.615818826459168
2020-07-01,51,62,113,56.16130205988884,0.4970026730963614
2020-07-02,29,45,74,38.983892334625125,0.5268093558733125
2020-07-03,409,108,517,133.2213455797173,0.2576815194965519
2020-07-04,116,105,221,108.2842109198682,0.48997380506727695
2020-07-05,27,29,56,30.23244370892644,0.5398650662308293
2020-07-06,16,13,29,13.195071680471301,0.4550024717403897
2020-07-07,17,15,32,13.513760930858552,0.42230502908932976
2020-07-08,28,12,40,12.338079750537872,0.3084519937634468
2020-07-09,6,22,28,16.710230975411832,0.5967939634075654
2020-07-10,28,21,49,22.21202148590237,0.45330656093678307
2020-07-11,9,10,19,9.344300135970116,0.4918052703142166
2020-07-12,18,21,39,19.942713836207986,0.5113516368258458
2020-07-13,14,22,36,18.490366145502776,0.5136212818195216
2020-07-14,9,10,19,9.813123553991318,0.5164801870521746
2020-07-15,11,8,19,7.239151738816872,0.3810079862535196
2020-07-16,10,3,13,3.5291845612227917,0.27147573547867626
2020-07-17,6,9,15,7.96785057336092,0.5311900382240613
2020-07-18,8,23,31,16.476564332842827,0.5315020752529944
2020-07-19,7,15,22,12.603287858422846,0.572876720837402
2020-07-20,7,14,21,13.366453636903316,0.6364977922334912
2020-07-21,23,110,133,82.88246493879706,0.6231764281112561
2020-07-22,4,4,8,4.198149608448148,0.5247687010560185
2020-07-23,0,19,19,13.955864489078522,0.7345191836357117
2020-07-24,2,20,22,16.751304775476456,0.7614229443398389
2020-07-25,3,17,20,13.95233634673059,0.6976168173365295
2020-07-26,3,11,14,8.958657462149858,0.6399041044392756
2020-07-27,3,7,10,5.875829800032079,0.587582980003208
2020-07-28,12,4,16,4.18541966099292,0.2615887288120575
2020-07-29,4,7,11,5.804999007843435,0.5277271825312213
2020-07-30,8,6,14,7.314788503572345,0.5224848931123104
2020-07-31,4,10,14,10.373616799712181,0.7409726285508701
2020-08-01,3,6,9,4.944949008524418,0.5494387787249353
2020-08-02,0,3,3,2.316780686378479,0.7722602287928263
2020-08-03,9,10,19,9.516066547483206,0.5008456077622739
2020-08-04,4,8,12,7.128922618925571,0.5940768849104643
2020-08-05,3,11,14,9.502931883558631,0.6787808488256165
2020-08-06,4,28,32,23.34278097981587,0.729461905619246
2020-08-07,9,10,19,9.757586191873997,0.5135571679933683
2020-08-08,2,16,18,14.001049235463142,0.7778360686368413
2020-08-09,7,12,19,11.006332097109407,0.5792806366899688
2020-08-10,8,5,13,5.429144460707903,0.417626496977531
2020-08-11,6,9,15,8.556465660687536,0.5704310440458358
2020-08-12,61,29,90,31.611807881854475,0.35124230979838306
2020-08-13,16,12,28,10.3625543625094,0.37009122723247856
2020-08-14,39,10,49,17.76746518816799,0.3626013303707753
2020-08-15,3,11,14,9.40250159916468,0.6716072570831914
2020-08-16,6,11,17,10.131733010523021,0.5959842947366483
2020-08-17,11,8,19,7.971971538849175,0.4195774494131145
2020-08-18,8,9,17,7.821540214587003,0.460090600858059
2020-08-19,13,9,22,8.591572608333081,0.3905260276515037
2020-08-20,6,6,12,5.854750024154782,0.4878958353462319
2020-08-21,6,9,15,8.026934006251395,0.535128933750093
2020-08-22,3,13,16,11.325942496303469,0.7078714060189668
2020-08-23,6,11,17,8.616574078332633,0.5068572987254489
2020-08-24,4,19,23,16.043934295885265,0.6975623606906637
2020-08-25,7,14,21,12.368162513710558,0.5889601197005028
2020-08-26,12,9,21,8.311465134145692,0.3957840540069377
2020-08-27,7,12,19,9.987837765365839,0.52567567186136
2020-08-28,8,12,20,11.582824254408479,0.579141212720424
2020-08-29,6,5,11,3.739731314824894,0.33997557407499035
2020-08-30,3,2,5,1.7753311824053526,0.3550662364810705
2020-08-31,6,10,16,9.034908840432763,0.5646818025270477
2020-09-01,18,6,24,8.318817306542769,0.34661738777261536
2020-09-02,13,12,25,11.483586536720395,0.45934346146881583
2020-09-03,12,9,21,9.028153927531093,0.4299120917871949
2020-09-04,4,8,12,6.671057499479502,0.5559214582899585
2020-09-05,5,7,12,6.05773563683033,0.5048113030691942
2020-09-06,5,6,11,5.3649914702400565,0.4877264972945506
2020-09-07,3,7,10,6.230599272996187,0.6230599272996187
2020-09-08,14,13,27,13.177166528999805,0.4880432047777706
2020-09-09,7,6,13,6.638331197667867,0.5106408613590667
2020-09-10,12,9,21,9.857559637632221,0.4694076017920105
2020-09-11,11,10,21,9.532909168861806,0.453948055660086
2020-09-12,10,5,15,5.3426890429109335,0.3561792695273956
2020-09-13,3,9,12,8.61861053109169,0.7182175442576408
2020-09-14,12,17,29,16.923918816260993,0.5835834074572757
2020-09-15,7,8,15,7.3013078309595585,0.4867538553973039
2020-09-16,3,3,6,2.4996938360854983,0.41661563934758306
2020-09-17,11,12,23,12.082341172732413,0.5253191814231484
