,negative_sum,positive_sum,total_sum,sentiment_score,average_score,lda_0,lda_1,lda_2,lda_3,lda_4,lda_5,lda_6,follow>10k,male,in_area,registration<2015,time_interval
2020-06-12,9,14,23,10.334885833784938,0.44934286233847553,0.0,0.043478260869565216,0.043478260869565216,0.0,0.4782608695652174,0.13043478260869565,0.21739130434782608,0.34782608695652173,0.5652173913043478,0.6956521739130435,0.7391304347826086,1
2020-06-13,29,86,115,68.4308912968263,0.5950512286680548,0.0,0.0,0.02608695652173913,0.02608695652173913,0.8956521739130435,0.043478260869565216,0.0,0.5478260869565217,0.4434782608695652,0.3826086956521739,0.6956521739130435,1
2020-06-14,32,31,63,27.53528399579227,0.4370679999332106,0.0,0.0,0.07936507936507936,0.09523809523809523,0.6825396825396826,0.047619047619047616,0.031746031746031744,0.5396825396825397,0.31746031746031744,0.6031746031746031,0.7142857142857143,1
2020-06-15,30,42,72,37.68686941638589,0.5234287418942485,0.013888888888888888,0.0,0.041666666666666664,0.041666666666666664,0.6666666666666666,0.125,0.05555555555555555,0.2638888888888889,0.4444444444444444,0.5,0.5694444444444444,1
2020-06-16,47,34,81,36.43747389269993,0.4498453566999991,0.2716049382716049,0.012345679012345678,0.18518518518518517,0.012345679012345678,0.3333333333333333,0.14814814814814814,0.024691358024691357,0.2839506172839506,0.2962962962962963,0.6049382716049383,0.7283950617283951,1
2020-06-17,40,37,77,31.144926469773054,0.4044795645425072,0.05194805194805195,0.03896103896103896,0.2077922077922078,0.11688311688311688,0.4935064935064935,0.06493506493506493,0.0,0.38961038961038963,0.5064935064935064,0.5974025974025974,0.5974025974025974,1
2020-06-18,144,112,256,108.99111896706745,0.4257465584651072,0.18359375,0.0234375,0.2890625,0.09375,0.33984375,0.06640625,0.0,0.3984375,0.3203125,0.47265625,0.6640625,1
2020-06-19,30,32,62,27.52157748118043,0.4438964109867811,0.25806451612903225,0.08064516129032258,0.14516129032258066,0.11290322580645161,0.20967741935483872,0.16129032258064516,0.0,0.3548387096774194,0.45161290322580644,0.5483870967741935,0.5645161290322581,1
2020-06-20,31,18,49,16.10685309674591,0.328711287688692,0.02040816326530612,0.08163265306122448,0.20408163265306123,0.14285714285714285,0.2857142857142857,0.24489795918367346,0.0,0.1836734693877551,0.42857142857142855,0.4897959183673469,0.6326530612244898,1
2020-06-21,34,7,41,9.464751547202468,0.23084759871225533,0.024390243902439025,0.12195121951219512,0.12195121951219512,0.12195121951219512,0.43902439024390244,0.14634146341463414,0.0,0.12195121951219512,0.4146341463414634,0.5609756097560976,0.7317073170731707,1
2020-06-22,15,9,24,9.625369751360267,0.4010570729733445,0.041666666666666664,0.20833333333333334,0.125,0.20833333333333334,0.16666666666666666,0.16666666666666666,0.0,0.08333333333333333,0.625,0.6666666666666666,0.75,1
2020-06-23,31,16,47,17.491524018347263,0.3721600854967503,0.0851063829787234,0.10638297872340426,0.0851063829787234,0.0425531914893617,0.5319148936170213,0.1276595744680851,0.0,0.19148936170212766,0.425531914893617,0.425531914893617,0.574468085106383,1
2020-06-24,49,21,70,24.666090913582593,0.3523727273368942,0.014285714285714285,0.1,0.34285714285714286,0.05714285714285714,0.2571428571428571,0.15714285714285714,0.02857142857142857,0.3,0.4714285714285714,0.5571428571428572,0.6285714285714286,1
2020-06-25,119,109,228,93.9197660125792,0.411928798300786,0.0,0.03508771929824561,0.5087719298245614,0.02631578947368421,0.22807017543859648,0.16666666666666666,0.013157894736842105,0.40789473684210525,0.3991228070175439,0.3991228070175439,0.6622807017543859,1
2020-06-26,152,64,216,66.22217942913994,0.306584164023796,0.0,0.018518518518518517,0.6111111111111112,0.041666666666666664,0.18518518518518517,0.11574074074074074,0.004629629629629629,0.26851851851851855,0.49537037037037035,0.3287037037037037,0.6620370370370371,1
2020-06-27,46,31,77,29.592018339317292,0.38431192648464013,0.0,0.025974025974025976,0.42857142857142855,0.05194805194805195,0.3246753246753247,0.1038961038961039,0.025974025974025976,0.18181818181818182,0.44155844155844154,0.37662337662337664,0.6493506493506493,1
2020-06-28,30,23,53,24.112767885439098,0.4549578846309264,0.03773584905660377,0.1320754716981132,0.3018867924528302,0.05660377358490566,0.2830188679245283,0.11320754716981132,0.05660377358490566,0.16981132075471697,0.41509433962264153,0.5660377358490566,0.6792452830188679,1
2020-06-29,18,16,34,14.5113520398736,0.42680447176098824,0.029411764705882353,0.20588235294117646,0.2647058823529412,0.14705882352941177,0.17647058823529413,0.17647058823529413,0.0,0.17647058823529413,0.3235294117647059,0.7352941176470589,0.6470588235294118,1
2020-06-30,17,38,55,32.00251484150067,0.5818639062091031,0.03636363636363636,0.10909090909090909,0.14545454545454545,0.12727272727272726,0.32727272727272727,0.2,0.05454545454545454,0.32727272727272727,0.6363636363636364,0.5454545454545454,0.7272727272727273,1
2020-07-01,41,58,99,50.62655896740034,0.5113793835090944,0.1414141414141414,0.09090909090909091,0.36363636363636365,0.04040404040404041,0.050505050505050504,0.2828282828282828,0.010101010101010102,0.1111111111111111,0.5858585858585859,0.6363636363636364,0.6464646464646465,1
2020-07-02,23,40,63,33.36735169030726,0.5296405030207502,0.20634920634920634,0.09523809523809523,0.3492063492063492,0.015873015873015872,0.1111111111111111,0.14285714285714285,0.06349206349206349,0.047619047619047616,0.42857142857142855,0.5238095238095238,0.5555555555555556,1
2020-07-03,393,106,499,127.17231253022328,0.25485433372790234,0.1282565130260521,0.09619238476953908,0.3366733466933868,0.03006012024048096,0.04008016032064128,0.20040080160320642,0.014028056112224449,0.2985971943887776,0.5150300601202404,0.6012024048096193,0.6092184368737475,1
2020-07-04,93,102,195,98.83893350372091,0.5068663256601073,0.27692307692307694,0.4307692307692308,0.14871794871794872,0.015384615384615385,0.035897435897435895,0.05641025641025641,0.005128205128205128,0.3487179487179487,0.5846153846153846,0.2564102564102564,0.5897435897435898,1
2020-07-05,16,24,40,21.90404498949647,0.5476011247374117,0.25,0.075,0.075,0.125,0.275,0.05,0.05,0.325,0.5,0.65,0.75,1
2020-07-06,16,11,27,11.314818842336535,0.4190673645309828,0.037037037037037035,0.14814814814814814,0.14814814814814814,0.07407407407407407,0.18518518518518517,0.25925925925925924,0.14814814814814814,0.14814814814814814,0.7037037037037037,0.5185185185185185,0.7037037037037037,1
2020-07-07,12,9,21,8.621018814854324,0.4105247054692535,0.09523809523809523,0.14285714285714285,0.14285714285714285,0.09523809523809523,0.23809523809523808,0.14285714285714285,0.047619047619047616,0.2857142857142857,0.38095238095238093,0.42857142857142855,0.6190476190476191,1
2020-07-08,27,9,36,9.652408964931965,0.2681224712481101,0.027777777777777776,0.027777777777777776,0.2222222222222222,0.05555555555555555,0.027777777777777776,0.08333333333333333,0.1111111111111111,0.05555555555555555,0.5,0.6388888888888888,0.6388888888888888,1
2020-07-09,6,20,26,15.5454843332991,0.597903243588427,0.0,0.07692307692307693,0.15384615384615385,0.0,0.15384615384615385,0.15384615384615385,0.38461538461538464,0.0,0.6538461538461539,0.4230769230769231,0.5769230769230769,1
2020-07-10,27,17,44,18.519236967898905,0.42089174927042966,0.022727272727272728,0.11363636363636363,0.36363636363636365,0.045454545454545456,0.13636363636363635,0.06818181818181818,0.20454545454545456,0.20454545454545456,0.3181818181818182,0.5681818181818182,0.6136363636363636,1
2020-07-11,9,9,18,8.532876893877983,0.4740487163265546,0.05555555555555555,0.05555555555555555,0.3333333333333333,0.16666666666666666,0.0,0.05555555555555555,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.6111111111111112,0.7222222222222222,1
2020-07-12,17,14,31,13.936529265716672,0.4495654601844088,0.0967741935483871,0.06451612903225806,0.1935483870967742,0.22580645161290322,0.22580645161290322,0.16129032258064516,0.0,0.25806451612903225,0.6451612903225806,0.6451612903225806,0.5806451612903226,1
2020-07-13,14,17,31,14.684604629408568,0.47369692352930864,0.06451612903225806,0.0967741935483871,0.25806451612903225,0.12903225806451613,0.0967741935483871,0.1935483870967742,0.0967741935483871,0.25806451612903225,0.3870967741935484,0.5483870967741935,0.45161290322580644,1
2020-07-14,9,5,14,5.734567552804947,0.4096119680574962,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.6428571428571429,0.5714285714285714,0.5714285714285714,1
2020-07-15,10,7,17,6.622472547227517,0.3895572086604422,0.17647058823529413,0.058823529411764705,0.11764705882352941,0.17647058823529413,0.17647058823529413,0.17647058823529413,0.058823529411764705,0.0,0.7058823529411765,0.8235294117647058,0.5294117647058824,1
2020-07-16,10,1,11,1.742639522999525,0.15842177481813866,0.0,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.2727272727272727,0.2727272727272727,0.09090909090909091,0.0,0.45454545454545453,0.8181818181818182,0.7272727272727273,1
2020-07-17,4,5,9,4.327001877129078,0.4807779863476753,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.0,0.2222222222222222,0.7777777777777778,0.6666666666666666,0.6666666666666666,1
2020-07-18,6,21,27,14.815932467579842,0.5487382395399941,0.1111111111111111,0.037037037037037035,0.5555555555555556,0.037037037037037035,0.1111111111111111,0.1111111111111111,0.0,0.07407407407407407,0.18518518518518517,0.2222222222222222,0.2962962962962963,1
2020-07-19,7,15,22,12.603287858422846,0.572876720837402,0.13636363636363635,0.045454545454545456,0.045454545454545456,0.09090909090909091,0.5454545454545454,0.09090909090909091,0.045454545454545456,0.36363636363636365,0.36363636363636365,0.5909090909090909,0.6363636363636364,1
2020-07-20,6,9,15,8.968617398757488,0.5979078265838325,0.0,0.13333333333333333,0.0,0.06666666666666667,0.7333333333333333,0.06666666666666667,0.0,0.2,0.4666666666666667,0.6,0.7333333333333333,1
2020-07-21,23,99,122,73.2740231687203,0.6006067472845926,0.08196721311475409,0.00819672131147541,0.1885245901639344,0.14754098360655737,0.5245901639344263,0.02459016393442623,0.02459016393442623,0.4180327868852459,0.3770491803278688,0.2786885245901639,0.5327868852459017,1
2020-07-22,4,3,7,3.615776287391782,0.5165394696273974,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.0,0.14285714285714285,0.42857142857142855,0.7142857142857143,0.7142857142857143,1
2020-07-23,0,16,16,11.5841783285141,0.7240111455321312,0.25,0.0,0.4375,0.0,0.25,0.0,0.0,0.0,0.25,0.0625,0.25,1
2020-07-24,1,13,14,10.9174083173275,0.7798148798091071,0.07142857142857142,0.0,0.0,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.2857142857142857,0.35714285714285715,0.21428571428571427,0.2857142857142857,0.6428571428571429,1
2020-07-25,3,15,18,12.084468936547637,0.6713593853637576,0.5555555555555556,0.05555555555555555,0.0,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.0,0.6111111111111112,0.3888888888888889,0.4444444444444444,0.6666666666666666,1
2020-07-26,2,9,11,6.980829883366823,0.634620898487893,0.18181818181818182,0.0,0.0,0.18181818181818182,0.45454545454545453,0.0,0.09090909090909091,0.36363636363636365,0.36363636363636365,0.45454545454545453,0.45454545454545453,1
2020-07-27,3,5,8,4.12253104057163,0.5153163800714538,0.125,0.0,0.125,0.375,0.25,0.0,0.0,0.375,0.625,0.75,0.5,1
2020-07-28,12,4,16,4.18541966099292,0.2615887288120575,0.1875,0.0,0.0625,0.0625,0.3125,0.25,0.0,0.1875,0.375,0.5,0.6875,1
2020-07-29,4,4,8,3.3075394174084067,0.41344242717605084,0.0,0.0,0.25,0.25,0.125,0.375,0.0,0.125,0.5,0.75,0.5,1
2020-07-30,8,3,11,4.709465844556689,0.42813325859606266,0.09090909090909091,0.0,0.2727272727272727,0.09090909090909091,0.36363636363636365,0.0,0.0,0.09090909090909091,0.9090909090909091,0.5454545454545454,0.8181818181818182,1
2020-07-31,3,4,7,4.553812965750694,0.6505447093929563,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.14285714285714285,0.2857142857142857,0.0,0.2857142857142857,0.42857142857142855,0.8571428571428571,0.42857142857142855,1
2020-08-01,3,0,3,0.4629651680588722,0.15432172268629074,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1
2020-08-02,0,1,1,0.964168131351471,0.964168131351471,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2
2020-08-03,6,8,14,7.254799697548151,0.5181999783962965,0.07142857142857142,0.0,0.42857142857142855,0.07142857142857142,0.07142857142857142,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.5,0.6428571428571429,0.6428571428571429,3
2020-08-04,2,3,5,2.674881838262081,0.5349763676524162,0.2,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.4,0.6,0.6,1
2020-08-05,3,2,5,1.6531671192497015,0.3306334238499403,0.0,0.0,0.2,0.2,0.0,0.4,0.0,0.2,0.6,0.4,0.8,2
2020-08-06,4,21,25,17.374151858035475,0.694966074321419,0.0,0.08,0.04,0.56,0.16,0.16,0.0,0.12,0.76,0.72,0.68,3
2020-08-07,9,5,14,5.157998632173985,0.3684284737267132,0.14285714285714285,0.0,0.35714285714285715,0.07142857142857142,0.14285714285714285,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.5,0.8571428571428571,0.5,1
2020-08-08,2,10,12,9.136372700333595,0.7613643916944662,0.08333333333333333,0.0,0.08333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.25,0.5833333333333334,0.4166666666666667,0.16666666666666666,1
2020-08-09,7,11,18,10.157217917498201,0.5642898843054556,0.05555555555555555,0.0,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.2777777777777778,0.3333333333333333,0.16666666666666666,0.5555555555555556,0.5,0.5,1
2020-08-10,7,4,11,4.121902573853731,0.37471841580488463,0.2727272727272727,0.0,0.09090909090909091,0.18181818181818182,0.0,0.2727272727272727,0.18181818181818182,0.0,0.36363636363636365,0.5454545454545454,0.8181818181818182,1
2020-08-11,6,2,8,2.601906811352819,0.3252383514191024,0.125,0.0,0.125,0.375,0.0,0.25,0.125,0.25,0.375,0.75,0.375,1
2020-08-12,61,25,86,28.03616166021675,0.3260018797699622,0.03488372093023256,0.10465116279069768,0.13953488372093023,0.12790697674418605,0.03488372093023256,0.20930232558139536,0.06976744186046512,0.13953488372093023,0.6627906976744186,0.6627906976744186,0.6627906976744186,1
2020-08-13,15,7,22,5.817052400205284,0.2644114727366038,0.09090909090909091,0.13636363636363635,0.18181818181818182,0.09090909090909091,0.045454545454545456,0.09090909090909091,0.09090909090909091,0.22727272727272727,0.6363636363636364,0.4090909090909091,0.6818181818181818,1
2020-08-14,39,3,42,12.063661708496511,0.28723004067848834,0.023809523809523808,0.7857142857142857,0.07142857142857142,0.023809523809523808,0.0,0.09523809523809523,0.0,0.047619047619047616,0.4523809523809524,0.21428571428571427,0.40476190476190477,1
2020-08-15,3,8,11,6.786837832303718,0.6169852574821562,0.0,0.0,0.45454545454545453,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.0,0.45454545454545453,0.6363636363636364,0.7272727272727273,0.7272727272727273,1
2020-08-16,6,7,13,6.733179519884288,0.5179368861449453,0.3076923076923077,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.15384615384615385,0.0,0.07692307692307693,0.6153846153846154,0.38461538461538464,0.7692307692307693,1
2020-08-17,11,2,13,2.792434778995812,0.21480267530737016,0.0,0.0,0.23076923076923078,0.15384615384615385,0.07692307692307693,0.38461538461538464,0.0,0.15384615384615385,0.6923076923076923,0.6153846153846154,0.6923076923076923,1
2020-08-18,8,6,14,5.142427243757993,0.3673162316969995,0.0,0.07142857142857142,0.35714285714285715,0.14285714285714285,0.0,0.14285714285714285,0.0,0.07142857142857142,0.5714285714285714,0.35714285714285715,0.6428571428571429,1
2020-08-19,13,4,17,4.0569328921847045,0.2386431113049826,0.0,0.0,0.29411764705882354,0.17647058823529413,0.11764705882352941,0.35294117647058826,0.0,0.058823529411764705,0.5882352941176471,0.7058823529411765,0.8823529411764706,1
2020-08-20,4,1,5,0.6084610093384981,0.12169220186769962,0.2,0.2,0.0,0.0,0.0,0.6,0.0,0.0,0.8,0.4,0.8,1
2020-08-21,5,7,12,5.678449549712241,0.4732041291426867,0.0,0.0,0.0,0.08333333333333333,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.08333333333333333,0.6666666666666666,0.5,0.5,2
2020-08-22,3,7,10,5.763621548656374,0.5763621548656375,0.0,0.0,0.1,0.4,0.1,0.2,0.2,0.4,0.4,0.6,0.6,1
2020-08-23,6,9,15,7.062835067044944,0.4708556711363296,0.0,0.0,0.4666666666666667,0.13333333333333333,0.0,0.2,0.13333333333333333,0.2,0.3333333333333333,0.2,0.3333333333333333,1
2020-08-24,4,11,15,9.16409272979945,0.6109395153199633,0.06666666666666667,0.0,0.06666666666666667,0.0,0.0,0.26666666666666666,0.4666666666666667,0.2,0.8666666666666667,0.3333333333333333,0.6,1
2020-08-25,6,9,15,7.773442373611033,0.5182294915740688,0.06666666666666667,0.0,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.26666666666666666,0.0,0.13333333333333333,0.8,0.6,0.8,1
2020-08-26,12,7,19,6.520724107744172,0.34319600567074593,0.0,0.0,0.2631578947368421,0.05263157894736842,0.10526315789473684,0.3684210526315789,0.15789473684210525,0.05263157894736842,0.47368421052631576,0.42105263157894735,0.5263157894736842,1
2020-08-27,7,9,16,7.2901142574846745,0.45563214109279215,0.0,0.0,0.125,0.0625,0.0,0.4375,0.3125,0.25,0.5,0.6875,0.3125,1
2020-08-28,7,6,13,5.929416054859757,0.45610892729690444,0.07692307692307693,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.38461538461538464,0.23076923076923078,0.07692307692307693,0.6153846153846154,0.6923076923076923,0.6153846153846154,1
2020-08-29,6,2,8,1.4012405306566507,0.17515506633208133,0.0,0.0,0.25,0.0,0.125,0.25,0.25,0.375,0.625,0.125,0.75,1
2020-08-30,3,1,4,0.8006980251520872,0.2001745062880218,0.0,0.0,0.0,0.0,0.0,0.5,0.25,0.0,0.75,0.75,0.5,1
2020-08-31,6,3,9,2.742365488782525,0.3047072765313917,0.0,0.0,0.0,0.0,0.1111111111111111,0.5555555555555556,0.2222222222222222,0.2222222222222222,0.5555555555555556,0.6666666666666666,0.5555555555555556,2
2020-09-01,7,4,11,3.492284510517493,0.3174804100470448,0.0,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.6363636363636364,0.45454545454545453,0.2727272727272727,1
2020-09-02,4,7,11,5.735908830538392,0.521446257321672,0.18181818181818182,0.09090909090909091,0.09090909090909091,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.18181818181818182,0.0,0.36363636363636365,0.45454545454545453,0.45454545454545453,1
2020-09-03,10,6,16,5.810416573192924,0.36315103582455777,0.0625,0.0,0.0,0.0625,0.1875,0.625,0.0625,0.125,0.4375,0.5625,0.625,1
2020-09-04,4,7,11,5.750257588457316,0.522750689859756,0.0,0.0,0.2727272727272727,0.36363636363636365,0.0,0.18181818181818182,0.09090909090909091,0.18181818181818182,0.7272727272727273,0.36363636363636365,0.45454545454545453,1
2020-09-05,5,3,8,2.439983382821083,0.3049979228526354,0.0,0.0,0.0,0.125,0.0,0.5,0.125,0.125,0.625,0.375,0.5,1
2020-09-06,5,3,8,2.718570156954229,0.3398212696192786,0.0,0.125,0.0,0.5,0.0,0.25,0.125,0.0,0.875,0.5,0.5,1
2020-09-07,3,2,5,1.5378762371838093,0.30757524743676184,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.8,0.8,0.6,1
2020-09-08,11,8,19,8.142004616558552,0.4285265587662396,0.05263157894736842,0.0,0.10526315789473684,0.42105263157894735,0.05263157894736842,0.2631578947368421,0.10526315789473684,0.05263157894736842,0.7368421052631579,0.3684210526315789,0.3157894736842105,2
2020-09-09,6,3,9,3.638347127009183,0.40426079188990927,0.0,0.0,0.0,0.2222222222222222,0.1111111111111111,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.2222222222222222,1
2020-09-10,9,1,10,2.245377109851688,0.2245377109851688,0.1,0.0,0.3,0.2,0.0,0.3,0.0,0.1,0.7,0.4,0.6,1
2020-09-11,8,5,13,4.554871751926839,0.3503747501482184,0.0,0.0,0.6153846153846154,0.15384615384615385,0.0,0.15384615384615385,0.0,0.07692307692307693,0.6153846153846154,0.38461538461538464,0.6153846153846154,1
2020-09-12,9,5,14,4.938853984698653,0.3527752846213324,0.0,0.0,0.2857142857142857,0.07142857142857142,0.14285714285714285,0.42857142857142855,0.0,0.07142857142857142,0.8571428571428571,0.5714285714285714,0.7142857142857143,1
2020-09-13,3,4,7,4.0770478546619415,0.5824354078088488,0.14285714285714285,0.0,0.2857142857142857,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.7142857142857143,0.7142857142857143,0.8571428571428571,1
2020-09-14,11,5,16,5.588392051868141,0.3492745032417588,0.0,0.0625,0.3125,0.125,0.0,0.375,0.125,0.375,0.625,0.75,0.8125,1
2020-09-15,7,1,8,0.7479386068880558,0.09349232586100698,0.0,0.0,0.5,0.25,0.0,0.25,0.0,0.0,0.75,0.5,0.625,1
2020-09-16,3,2,5,1.7729177130386233,0.3545835426077247,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.2,0.8,0.2,0.6,1
2020-09-17,5,4,9,3.8631816441193223,0.42924240490214693,0.1111111111111111,0.0,0.2222222222222222,0.2222222222222222,0.0,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,1.0,2
2020-09-18,8,0,8,0.43413651501759887,0.05426706437719986,0.0,0.0,0.5,0.125,0.0,0.25,0.0,0.125,0.875,0.125,0.5,1
2020-09-19,7,36,43,27.189509527524933,0.6323141750587193,0.0,0.023255813953488372,0.09302325581395349,0.0,0.023255813953488372,0.8604651162790697,0.0,0.06976744186046512,0.9302325581395349,0.0,0.5116279069767442,1
2020-09-20,7,5,12,4.996160889975727,0.41634674083131057,0.0,0.0,0.4166666666666667,0.08333333333333333,0.08333333333333333,0.3333333333333333,0.0,0.16666666666666666,0.6666666666666666,0.4166666666666667,0.5833333333333334,1
2020-09-21,9,9,18,7.2225909433327615,0.40125505240737563,0.0,0.1111111111111111,0.5,0.05555555555555555,0.0,0.05555555555555555,0.16666666666666666,0.2777777777777778,0.6666666666666666,0.4444444444444444,0.5555555555555556,1
2020-09-22,3,6,9,5.1830222774297,0.5758913641588556,0.0,0.1111111111111111,0.0,0.3333333333333333,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.8888888888888888,0.2222222222222222,0.6666666666666666,1
2020-09-23,4,6,10,4.488043493591249,0.4488043493591249,0.2,0.1,0.1,0.0,0.0,0.4,0.1,0.1,0.5,0.7,0.6,1
2020-09-24,5,7,12,5.4632440423592925,0.4552703368632744,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.08333333333333333,0.3333333333333333,0.25,0.8333333333333334,0.08333333333333333,0.3333333333333333,1
2020-09-25,4,3,7,2.917816360015422,0.41683090857363175,0.14285714285714285,0.0,0.14285714285714285,0.0,0.14285714285714285,0.42857142857142855,0.0,0.0,0.5714285714285714,0.5714285714285714,0.8571428571428571,1
2020-09-26,1,1,2,1.0263831689953804,0.5131915844976902,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1
2020-09-27,3,4,7,3.5149141415022314,0.5021305916431759,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.5714285714285714,0.5714285714285714,0.2857142857142857,2
2020-09-28,9,5,14,4.534352738875896,0.3238823384911354,0.14285714285714285,0.0,0.2857142857142857,0.07142857142857142,0.0,0.21428571428571427,0.14285714285714285,0.42857142857142855,0.5714285714285714,0.42857142857142855,0.8571428571428571,1
2020-09-29,10,8,18,6.418816472403705,0.3566009151335392,0.0,0.1111111111111111,0.2222222222222222,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.2222222222222222,0.3333333333333333,0.5555555555555556,0.5,0.7222222222222222,1
2020-09-30,1,5,6,4.007847551256418,0.6679745918760697,0.0,0.0,0.5,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.8333333333333334,0.6666666666666666,1
2020-10-01,6,3,9,2.851790688931942,0.3168656321035491,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.8888888888888888,0.4444444444444444,0.3333333333333333,1
2020-10-02,9,5,14,5.393625059630722,0.38525893283076584,0.07142857142857142,0.0,0.21428571428571427,0.21428571428571427,0.0,0.35714285714285715,0.07142857142857142,0.21428571428571427,0.7142857142857143,0.42857142857142855,0.8571428571428571,1
2020-10-03,5,5,10,4.619050522102043,0.4619050522102043,0.0,0.0,0.1,0.5,0.1,0.3,0.0,0.1,0.8,0.5,0.7,1
2020-10-04,3,3,6,3.0034394524991512,0.5005732420831919,0.16666666666666666,0.0,0.0,0.3333333333333333,0.0,0.5,0.0,0.5,1.0,0.5,0.8333333333333334,1
2020-10-05,5,2,7,2.51814976753667,0.35973568107666715,0.14285714285714285,0.0,0.0,0.0,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.14285714285714285,0.5714285714285714,0.5714285714285714,0.42857142857142855,1
2020-10-06,10,12,22,11.487333150580525,0.5221515068445693,0.0,0.045454545454545456,0.5909090909090909,0.0,0.0,0.18181818181818182,0.18181818181818182,0.36363636363636365,0.45454545454545453,0.5454545454545454,0.36363636363636365,1
2020-10-07,10,12,22,9.830590078607202,0.4468450035730546,0.0,0.045454545454545456,0.8181818181818182,0.0,0.0,0.09090909090909091,0.045454545454545456,0.18181818181818182,0.2727272727272727,0.7272727272727273,0.6363636363636364,1
2020-10-08,10,9,19,9.310091195628047,0.4900047997698972,0.0,0.10526315789473684,0.3684210526315789,0.21052631578947367,0.15789473684210525,0.0,0.15789473684210525,0.2631578947368421,0.47368421052631576,0.5789473684210527,0.6842105263157895,1
2020-10-09,10,6,16,6.458266902249306,0.40364168139058165,0.1875,0.0,0.1875,0.0,0.0625,0.125,0.1875,0.25,0.625,0.625,0.5625,1
2020-10-10,11,9,20,8.66375184059143,0.4331875920295715,0.0,0.05,0.4,0.05,0.0,0.1,0.2,0.1,0.8,0.55,0.45,1
2020-10-11,8,8,16,7.651474096812308,0.47821713105076924,0.0,0.125,0.1875,0.125,0.1875,0.125,0.1875,0.0625,0.4375,0.6875,0.625,1
2020-10-12,10,7,17,6.537934980355203,0.3845844106091296,0.058823529411764705,0.11764705882352941,0.11764705882352941,0.17647058823529413,0.058823529411764705,0.23529411764705882,0.17647058823529413,0.11764705882352941,0.5294117647058824,0.6470588235294118,0.5882352941176471,1
2020-10-13,6,4,10,3.921935014426708,0.39219350144267084,0.1,0.0,0.2,0.2,0.1,0.2,0.2,0.1,0.7,0.3,0.6,1
2020-10-14,13,7,20,6.533918356522918,0.3266959178261459,0.05,0.0,0.25,0.05,0.2,0.3,0.05,0.2,0.5,0.5,0.55,1
2020-10-15,4,3,7,2.4271910451352596,0.34674157787646565,0.0,0.0,0.42857142857142855,0.0,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.42857142857142855,0.7142857142857143,0.5714285714285714,0.2857142857142857,1
2020-10-16,13,2,15,2.841960623860359,0.1894640415906906,0.06666666666666667,0.2,0.3333333333333333,0.13333333333333333,0.0,0.2,0.0,0.2,0.6666666666666666,0.4666666666666667,0.6,1
