,negative_sum,positive_sum,total_sum,sentiment_score,average_score
2020-12-25,2,2,4,1.781017198227346,0.4452542995568365
2020-12-26,4,7,11,6.2386329881846905,0.5671484534713355
2020-12-27,2,4,6,3.8838606029748917,0.6473101004958153
2020-12-28,1,10,11,8.378230087459087,0.7616572806780989
2020-12-29,4,3,7,3.452674299478531,0.49323918563979013
2020-12-30,3,2,5,2.107527768239379,0.4215055536478758
2020-12-31,1,1,2,1.1329150348901749,0.5664575174450874
2021-01-01,0,0,0,0.0,0.5
2021-01-02,0,0,0,0.0,0.5
2021-01-03,0,0,0,0.0,0.5
2021-01-04,0,0,0,0.0,0.5
2021-01-05,0,0,0,0.0,0.5
2021-01-06,0,0,0,0.0,0.5
2021-01-07,0,0,0,0.0,0.5
2021-01-08,0,0,0,0.0,0.5
2021-01-09,0,0,0,0.0,0.5
2021-01-10,0,0,0,0.0,0.5
2021-01-11,3,1,4,1.6989445835351944,0.4247361458837986
2021-01-12,5,6,11,6.20443369448185,0.5640394267710772
2021-01-13,6,7,13,5.993683388223872,0.4610525683249132
2021-01-14,3,2,5,1.7366257598623633,0.34732515197247266
2021-01-15,6,10,16,7.876554829766974,0.49228467686043587
2021-01-16,8,4,12,5.240095200017095,0.43667460000142455
2021-01-17,2,4,6,4.035950005054474,0.6726583341757456
2021-01-18,7,6,13,5.518785220570862,0.42452194004391247
2021-01-19,9,4,13,4.018063595984131,0.30908181507570237
2021-01-20,9,0,9,1.1966912066563964,0.13296568962848848
2021-01-21,5,4,9,4.0708771934732795,0.4523196881636977
2021-01-22,11,27,38,23.65789235383272,0.6225761145745453
2021-01-23,12,6,18,6.675040319561958,0.3708355733089977
2021-01-24,7,1,8,2.2244995459914207,0.2780624432489276
2021-01-25,7,6,13,5.965409387368709,0.45887764518220836
2021-01-26,4,5,9,4.626161859370768,0.5140179843745298
2021-01-27,7,3,10,3.592480944469571,0.3592480944469571
2021-01-28,2,1,3,1.6171315610408783,0.5390438536802927
2021-01-29,14,4,18,3.9149712957441807,0.21749840531912115
2021-01-30,6,2,8,2.8787401034496725,0.35984251293120906
2021-01-31,7,3,10,3.64045712351799,0.364045712351799
2021-02-01,5,4,9,3.4841940561309457,0.3871326729034384
2021-02-02,2,6,8,5.016098089516163,0.6270122611895204
2021-02-03,3,4,7,3.9725237134844065,0.5675033876406295
2021-02-04,4,2,6,1.459217343479395,0.24320289057989916
